t,NDVI
2019-06-05,
2019-06-06,0.54229
2019-06-08,0.55982
2019-06-10,
2019-06-11,
2019-06-13,
2019-06-15,0.61711866
2019-06-16,0.6180972
2019-06-18,
2019-06-20,
2019-06-21,
2019-06-23,
2019-06-25,
2019-06-26,
2019-06-28,
2019-06-30,
2019-07-01,
2019-07-03,
2019-07-05,
2019-07-06,
2019-07-08,0.66166043
2019-07-10,
2019-07-11,0.64657104
2019-07-13,
2019-07-15,
2019-07-16,
2019-07-18,
2019-07-20,
2019-07-21,0.6568426
2019-07-23,
2019-07-25,
2019-07-26,0.6299173
2019-07-28,
2019-07-30,
2019-07-31,
2019-08-02,
2019-08-04,
2019-08-05,
2019-08-07,
2019-08-09,0.52909505
2019-08-10,
2019-08-12,
2019-08-14,
2019-08-15,
2019-08-17,
2019-08-19,
2019-08-20,
2019-08-22,
2019-08-24,0.6714006
2019-08-25,
2019-08-27,
2019-08-29,0.65856427
2019-08-30,
2019-09-01,
2019-09-03,
2019-09-04,0.56032515
2019-09-06,
2019-09-08,
2019-09-09,0.6953747
2019-09-11,
2019-09-13,
2019-09-14,0.5820976
2019-09-16,
2019-09-18,
2019-09-19,
2019-09-21,
2019-09-23,
2019-09-24,
2019-09-26,
2019-09-28,
2019-09-29,
2019-10-01,
2019-10-03,
2019-10-04,
2019-10-06,
2019-10-08,
2019-10-09,
2019-10-11,
2019-10-13,
2019-10-14,
2019-10-16,
2019-10-18,
2019-10-19,
2019-10-21,
2019-10-23,
2019-10-24,
2019-10-26,
2019-10-28,
2019-10-29,
2019-10-31,
2019-11-02,
2019-11-05,
2019-11-08,
2020-01-31,
2020-02-03,
2020-02-06,
2020-02-10,
2020-02-13,
2020-02-15,
2020-02-16,
2020-02-18,
2020-02-20,
2020-02-21,
2020-02-23,
2020-02-25,
2020-02-26,
2020-02-28,
2020-03-01,
2020-03-02,
2020-03-04,
2020-03-06,
2020-03-07,
2020-03-09,
2020-03-11,
2020-03-12,
2020-03-14,
2020-03-16,
2020-03-17,
2020-03-19,
2020-03-21,
2020-03-22,
2020-03-24,
2020-03-26,
2020-03-27,
2020-03-29,
2020-03-31,
2020-04-01,
2020-04-03,
2020-04-05,
2020-04-06,
2020-04-08,
2020-04-10,
2020-04-11,
2020-04-13,
2020-04-15,
2020-04-16,
2020-04-18,
2020-04-20,
2020-04-21,
2020-04-23,
2020-04-25,
2020-04-26,
2020-04-28,
2020-04-30,
2020-05-01,
2020-05-03,
2020-05-05,
2020-05-06,
2020-05-08,
2020-05-10,
2020-05-11,
2020-05-13,
2020-05-15,
2020-05-16,
2020-05-18,
2020-05-20,
2020-05-21,
2020-05-23,
2020-05-25,
2020-05-26,
2020-05-28,
2020-05-30,
2020-05-31,
2020-06-02,
2020-06-04,
2020-06-05,
2020-06-07,
2020-06-09,
2020-06-10,
2020-06-12,0.5264344
2020-06-14,0.5938548
2020-06-15,
2020-06-17,0.6005287
2020-06-19,0.5951663
2020-06-20,
2020-06-22,0.60680646
2020-06-24,
2020-06-25,
2020-06-27,
2020-06-29,
2020-06-30,
2020-07-02,
2020-07-04,
2020-07-05,
2020-07-07,
2020-07-09,
2020-07-10,
2020-07-12,
2020-07-14,
2020-07-15,
2020-07-17,0.5854619
2020-07-19,
2020-07-20,
2020-07-22,
2020-07-24,
2020-07-25,
2020-07-27,0.6386198
2020-07-29,
2020-07-30,
2020-08-01,
2020-08-03,
2020-08-04,
2020-08-06,
2020-08-08,
2020-08-09,
2020-08-11,
2020-08-13,
2020-08-14,
2020-08-16,
2020-08-18,
2020-08-19,0.6885639
2020-08-21,
2020-08-23,
2020-08-24,
2020-08-26,
2020-08-28,
2020-08-29,
2020-08-31,
2020-09-02,0.6697893
2020-09-03,0.6704123
2020-09-05,
2020-09-07,
2020-09-08,
2020-09-10,
2020-09-12,
2020-09-13,
2020-09-15,0.47724584
2020-09-17,
2020-09-18,
2020-09-20,
2020-09-22,
2020-09-23,
2020-09-25,
2020-09-27,
2020-09-28,
2020-09-30,
2020-10-02,
2020-10-03,
2020-10-07,
2020-10-08,
2020-10-10,
2020-10-12,
2020-10-13,
2020-10-15,
2020-10-17,
2020-10-18,
2020-10-20,
2020-10-22,
2020-10-23,
2020-10-25,
2020-10-27,
2020-10-28,
2020-10-30,0.42768058
2021-02-04,
2021-02-07,
2021-02-10,
2021-02-12,
2021-02-14,
2021-02-15,
2021-02-17,
2021-02-19,
2021-02-20,
2021-02-22,
2021-02-24,
2021-02-25,
2021-02-27,
2021-03-01,
2021-03-02,
2021-03-04,
2021-03-06,
2021-03-07,
2021-03-09,
2021-03-11,
2021-03-12,
2021-03-14,
2021-03-16,
2021-03-17,
2021-03-19,
2021-03-21,
2021-03-22,
2021-03-24,
2021-03-26,
2021-03-27,
2021-03-29,
2021-03-31,
2021-04-01,
2021-04-03,
2021-04-05,
2021-04-06,
2021-04-08,
2021-04-10,
2021-04-11,
2021-04-13,
2021-04-15,
2021-04-16,
2021-04-18,
2021-04-20,
2021-04-21,
2021-04-23,
2021-04-25,
2021-04-26,
2021-04-28,
2021-04-30,
2021-05-01,
2021-05-03,
2021-05-05,
2021-05-06,
2021-05-08,
2021-05-10,
2021-05-11,
2021-05-13,
2021-05-15,
2021-05-16,
2021-05-18,
2021-05-20,
2021-05-21,
2021-05-23,
2021-05-25,
2021-05-26,
2021-05-28,
2021-05-30,
2021-05-31,
2021-06-02,
2021-06-04,0.56843376
2021-06-05,
2021-06-07,0.5996261
2021-06-09,
2021-06-10,0.59480196
2021-06-12,
2021-06-14,
2021-06-15,
2021-06-17,
2021-06-19,
2021-06-20,
2021-06-22,
2021-06-24,
2021-06-25,
2021-06-27,
2021-06-29,0.5069778
2021-06-30,
2021-07-02,0.6322185
2021-07-04,0.58978254
2021-07-05,0.6281167
2021-07-07,
2021-07-09,
2021-07-10,0.6096863
2021-07-12,
2021-07-14,
2021-07-15,
2021-07-17,
2021-07-19,0.5901744
2021-07-20,
2021-07-22,
2021-07-24,
2021-07-25,
2021-07-27,0.65877503
2021-07-29,
2021-07-30,
2021-08-01,
2021-08-03,
2021-08-04,
2021-08-06,
2021-08-08,
2021-08-09,
2021-08-11,
2021-08-13,
2021-08-14,
2021-08-16,
2021-08-18,
2021-08-19,
2021-08-21,
2021-08-23,
2021-08-24,
2021-08-26,
2021-08-28,
2021-08-29,
2021-08-31,
2021-09-02,
2021-09-03,
2021-09-05,
2021-09-07,
2021-09-08,
2021-09-10,0.7330916
2021-09-12,
2021-09-13,
2021-09-15,
2021-09-17,
2021-09-18,
2021-09-20,0.66392773
2021-09-22,
2021-09-23,
2021-09-25,
2021-09-27,0.6519612
2021-09-28,
2021-09-30,
2021-10-02,
2021-10-03,
2021-10-05,
2021-10-07,
2021-10-08,
2021-10-10,
2021-10-12,
2021-10-13,0.49066183
2021-10-15,
2021-10-17,
2021-10-18,
2021-10-20,
2021-10-22,
2021-10-23,
2021-10-25,
2021-10-27,
2021-10-28,
2021-10-30,
2021-11-01,
2021-11-04,
2021-11-07,
2021-11-11,
2022-02-02,
2022-02-05,
2022-02-09,
2022-02-12,
2022-02-14,
2022-02-15,
2022-02-17,
2022-02-19,
2022-02-20,
2022-02-22,
2022-02-24,
2022-02-25,
2022-02-27,
2022-03-01,
2022-03-02,
2022-03-04,
2022-03-06,
2022-03-07,
2022-03-09,
2022-03-11,
2022-03-12,
2022-03-14,
2022-03-16,
2022-03-17,
2022-03-19,
2022-03-21,
2022-03-22,
2022-03-24,
2022-03-26,
2022-03-27,
2022-03-29,
2022-03-31,
2022-04-01,
2022-04-03,
2022-04-05,
2022-04-06,
2022-04-08,
2022-04-10,
2022-04-11,
2022-04-13,
2022-04-15,
2022-04-16,
2022-04-18,
2022-04-20,
2022-04-21,
2022-04-23,
2022-04-25,
2022-04-26,
2022-04-28,
2022-04-30,
2022-05-01,
2022-05-03,
2022-05-05,
2022-05-06,
2022-05-08,
2022-05-10,
2022-05-11,
2022-05-13,
2022-05-15,
2022-05-16,
2022-05-18,
2022-05-20,
2022-05-21,
2022-05-23,0.56694007
2022-05-25,0.42199606
2022-05-26,0.6157942
2022-05-28,
2022-05-30,0.5849272
2022-05-31,
2022-06-02,
2022-06-04,
2022-06-05,
2022-06-07,0.61440533
2022-06-09,
2022-06-10,0.6330108
2022-06-12,
2022-06-14,
2022-06-15,
2022-06-17,
2022-06-19,
2022-06-20,
2022-06-22,
2022-06-24,
2022-06-25,
2022-06-27,
2022-06-29,0.6209654
2022-06-30,
2022-07-02,0.6000488
2022-07-04,
2022-07-05,
2022-07-07,
2022-07-09,
2022-07-10,
2022-07-12,0.6653477
2022-07-14,
2022-07-15,
2022-07-17,
2022-07-19,
2022-07-20,
2022-07-22,
2022-07-24,
2022-07-25,
2022-07-27,0.6451545
2022-07-29,
2022-07-30,
2022-08-01,
2022-08-03,
2022-08-04,
2022-08-06,
2022-08-08,
2022-08-09,
2022-08-11,
2022-08-13,0.68556255
2022-08-14,
2022-08-16,
2022-08-18,
2022-08-19,
2022-08-21,
2022-08-23,0.70924056
2022-08-24,
2022-08-26,0.6730885
2022-08-28,0.7111078
2022-08-29,
2022-08-31,
2022-09-02,
2022-09-03,
2022-09-05,
2022-09-07,
