t,EVI2
2020-03-01,
2020-03-02,
2020-03-04,
2020-03-06,
2020-03-07,
2020-03-09,
2020-03-11,
2020-03-12,
2020-03-14,
2020-03-16,
2020-03-17,
2020-03-19,
2020-03-21,
2020-03-22,
2020-03-24,
2020-03-26,
2020-03-27,
2020-03-29,
2020-03-31,
2020-04-01,
2020-04-03,
2020-04-05,
2020-04-06,
2020-04-08,
2020-04-10,
2020-04-11,
2020-04-13,
2020-04-15,
2020-04-16,
2020-04-18,
2020-04-20,
2020-04-21,
2020-04-23,
2020-04-25,
2020-04-26,
2020-04-28,
2020-04-30,
2020-05-01,
2020-05-03,
2020-05-05,
2020-05-06,
2020-05-08,
2020-05-10,
2020-05-11,
2020-05-13,
2020-05-15,
2020-05-16,
2020-05-18,
2020-05-20,
2020-05-21,
2020-05-23,
2020-05-25,
2020-05-26,
2020-05-28,
2020-05-30,
2020-05-31,
2020-06-02,
2020-06-04,
2020-06-05,
2020-06-07,
2020-06-09,
2020-06-10,
2020-06-12,0.22256175
2020-06-14,0.22968125
2020-06-15,
2020-06-17,0.22153881
2020-06-19,0.24340454
2020-06-20,
2020-06-22,0.22795627
2020-06-24,
2020-06-25,
2020-06-27,
2020-06-29,
2020-06-30,
2020-07-02,
2020-07-04,
2020-07-05,
2020-07-07,
2020-07-09,
2020-07-10,
2020-07-12,
2020-07-14,
2020-07-15,
2020-07-17,0.26788154
2020-07-19,
2020-07-20,
2020-07-22,
2020-07-24,
2020-07-25,
2020-07-27,0.27342805
2020-07-29,
2020-07-30,
2020-08-01,
2020-08-03,
2020-08-04,
2020-08-06,
2020-08-08,
2020-08-09,
2020-08-11,
2020-08-13,
2020-08-14,
2020-08-16,
2020-08-18,
2020-08-19,0.2526529
2020-08-21,
2020-08-23,
2020-08-24,
2020-08-26,
2020-08-28,
2020-08-29,
2020-08-31,
2020-09-02,0.2505862
2020-09-03,0.25021544
2020-09-05,
2020-09-07,
2020-09-08,
2020-09-10,
2020-09-12,
2020-09-13,
2020-09-15,0.15991709
2020-09-17,
2020-09-18,
2020-09-20,
2020-09-22,
2020-09-23,
2020-09-25,
2020-09-27,
2020-09-28,
2020-09-30,
2020-10-02,
2020-10-03,
2020-10-07,
2020-10-08,
2020-10-10,
2020-10-12,
2020-10-13,
2020-10-15,
2020-10-17,
2020-10-18,
2020-10-20,
2020-10-22,
2020-10-23,
2020-10-25,
2020-10-27,
2020-10-28,
2020-10-30,0.17250495
2021-02-04,
2021-02-07,
2021-02-10,
2021-02-12,
2021-02-14,
2021-02-15,
2021-02-17,
2021-02-19,
2021-02-20,
2021-02-22,
2021-02-24,
2021-02-25,
2021-02-27,
2021-03-01,
2021-03-02,
2021-03-04,
2021-03-06,
2021-03-07,
2021-03-09,
2021-03-11,
2021-03-12,
2021-03-14,
2021-03-16,
2021-03-17,
2021-03-19,
2021-03-21,
2021-03-22,
2021-03-24,
2021-03-26,
2021-03-27,
2021-03-29,
2021-03-31,
2021-04-01,
2021-04-03,
2021-04-05,
2021-04-06,
2021-04-08,
2021-04-10,
2021-04-11,
2021-04-13,
2021-04-15,
2021-04-16,
2021-04-18,
2021-04-20,
2021-04-21,
2021-04-23,
2021-04-25,
2021-04-26,
2021-04-28,
2021-04-30,
2021-05-01,
2021-05-03,
2021-05-05,
2021-05-06,
2021-05-08,
2021-05-10,
2021-05-11,
2021-05-13,
2021-05-15,
2021-05-16,
2021-05-18,
2021-05-20,
2021-05-21,
2021-05-23,
2021-05-25,
2021-05-26,
2021-05-28,
2021-05-30,
2021-05-31,
2021-06-02,
2021-06-04,0.21508756
2021-06-05,
2021-06-07,0.22032693
2021-06-09,
2021-06-10,0.1897806
2021-06-12,
2021-06-14,
2021-06-15,
2021-06-17,
2021-06-19,
2021-06-20,
2021-06-22,
2021-06-24,
2021-06-25,
2021-06-27,
2021-06-29,0.23670278
2021-06-30,
2021-07-02,0.23441173
2021-07-04,0.23451431
2021-07-05,0.23474906
2021-07-07,
2021-07-09,
2021-07-10,0.25912562
2021-07-12,
2021-07-14,
2021-07-15,
2021-07-17,
2021-07-19,0.29793674
2021-07-20,
2021-07-22,
2021-07-24,
2021-07-25,
2021-07-27,0.25785652
2021-07-29,
2021-07-30,
2021-08-01,
2021-08-03,
2021-08-04,
2021-08-06,
2021-08-08,
2021-08-09,
2021-08-11,
2021-08-13,
2021-08-14,
2021-08-16,
2021-08-18,
2021-08-19,
2021-08-21,
2021-08-23,
2021-08-24,
2021-08-26,
2021-08-28,
2021-08-29,
2021-08-31,
2021-09-02,
2021-09-03,
2021-09-05,
2021-09-07,
2021-09-08,
2021-09-10,0.2602488
2021-09-12,
2021-09-13,
2021-09-15,
2021-09-17,
2021-09-18,
2021-09-20,0.29327092
2021-09-22,
2021-09-23,
2021-09-25,
2021-09-27,0.2361219
2021-09-28,
2021-09-30,
2021-10-02,
2021-10-03,
2021-10-05,
2021-10-07,
2021-10-08,
2021-10-10,
2021-10-12,
2021-10-13,0.14075834
2021-10-15,
2021-10-17,
2021-10-18,
2021-10-20,
2021-10-22,
2021-10-23,
2021-10-25,
2021-10-27,
2021-10-28,
2021-10-30,
2021-11-01,
2021-11-04,
2021-11-07,
2021-11-11,
2022-02-02,
2022-02-05,
2022-02-09,
2022-02-12,
2022-02-14,
2022-02-15,
2022-02-17,
2022-02-19,
2022-02-20,
2022-02-22,
2022-02-24,
2022-02-25,
2022-02-27,
2022-03-01,
2022-03-02,
2022-03-04,
2022-03-06,
2022-03-07,
2022-03-09,
2022-03-11,
2022-03-12,
2022-03-14,
2022-03-16,
2022-03-17,
2022-03-19,
2022-03-21,
2022-03-22,
2022-03-24,
2022-03-26,
2022-03-27,
2022-03-29,
2022-03-31,
2022-04-01,
2022-04-03,
2022-04-05,
2022-04-06,
2022-04-08,
2022-04-10,
2022-04-11,
2022-04-13,
2022-04-15,
2022-04-16,
2022-04-18,
2022-04-20,
2022-04-21,
2022-04-23,
2022-04-25,
2022-04-26,
2022-04-28,
2022-04-30,
2022-05-01,
2022-05-03,
2022-05-05,
2022-05-06,
2022-05-08,
2022-05-10,
2022-05-11,
2022-05-13,
2022-05-15,
2022-05-16,
2022-05-18,
2022-05-20,
2022-05-21,
2022-05-23,0.23170875
2022-05-25,0.19851169
2022-05-26,0.2287747
2022-05-28,
2022-05-30,0.22746052
2022-05-31,
2022-06-02,
2022-06-04,
2022-06-05,
2022-06-07,0.2418252
2022-06-09,
2022-06-10,0.2337719
2022-06-12,
2022-06-14,
2022-06-15,
2022-06-17,
2022-06-19,
2022-06-20,
2022-06-22,
2022-06-24,
2022-06-25,
2022-06-27,
2022-06-29,0.24503194
2022-06-30,
2022-07-02,0.24870828
2022-07-04,
2022-07-05,
2022-07-07,
2022-07-09,
2022-07-10,
2022-07-12,0.264615
2022-07-14,
2022-07-15,
2022-07-17,
2022-07-19,
2022-07-20,
2022-07-22,
2022-07-24,
2022-07-25,
2022-07-27,0.26516005
2022-07-29,
2022-07-30,
2022-08-01,
2022-08-03,
2022-08-04,
2022-08-06,
2022-08-08,
2022-08-09,
2022-08-11,
2022-08-13,0.286636
2022-08-14,
2022-08-16,
2022-08-18,
2022-08-19,
2022-08-21,
2022-08-23,0.28211406
2022-08-24,
2022-08-26,0.24903032
2022-08-28,0.27384746
2022-08-29,
2022-08-31,
2022-09-02,
2022-09-03,
2022-09-05,
2022-09-07,
2022-09-08,0.23538418
2022-09-10,0.2749581
2022-09-12,
2022-09-13,
2022-09-15,
2022-09-17,
2022-09-18,
2022-09-20,
2022-09-22,0.25832427
2022-09-23,
2022-09-25,0.26925814
2022-09-27,
2022-09-28,
2022-09-30,
2022-10-02,
2022-10-03,
2022-10-05,
2022-10-07,0.24921578
2022-10-08,
2022-10-10,
2022-10-12,
2022-10-13,
2022-10-15,
2022-10-17,
2022-10-18,
2022-10-20,
2022-10-22,
2022-10-23,0.26352045
2022-10-25,0.061656468
2022-10-27,
2022-10-28,
2022-10-30,0.24152203
2022-11-01,
2022-11-02,
2022-11-06,
2022-11-09,
2023-02-04,
2023-02-07,
2023-02-10,
2023-02-12,
2023-02-14,
2023-02-15,
2023-02-17,
2023-02-19,
2023-02-20,
2023-02-22,
2023-02-24,
2023-02-25,
2023-02-27,
2023-03-01,
2023-03-02,
2023-03-04,
2023-03-06,
2023-03-07,
2023-03-09,
2023-03-11,
2023-03-12,
2023-03-14,
2023-03-16,
2023-03-17,
2023-03-19,
2023-03-21,
2023-03-22,
2023-03-24,
2023-03-26,
2023-03-27,
2023-03-29,
2023-03-31,
2023-04-01,
2023-04-03,
2023-04-05,
2023-04-06,
2023-04-08,
2023-04-10,
2023-04-11,
2023-04-13,
2023-04-15,
2023-04-16,
2023-04-18,
2023-04-20,
2023-04-21,
2023-04-23,
2023-04-25,
2023-04-26,
2023-04-28,
2023-04-30,
2023-05-01,
2023-05-03,
2023-05-05,
2023-05-06,
2023-05-08,
2023-05-10,
2023-05-11,
2023-05-13,
2023-05-15,0.21671124
2023-05-16,0.22922693
2023-05-18,
2023-05-20,
2023-05-21,0.23303021
2023-05-23,
2023-05-25,0.26123267
2023-05-26,
2023-05-28,
2023-05-30,
2023-05-31,
2023-06-02,
2023-06-04,
2023-06-05,
2023-06-07,
2023-06-09,
2023-06-10,
2023-06-12,
2023-06-14,0.25050455
2023-06-15,0.23173617
2023-06-17,
2023-06-19,0.2392778
2023-06-20,
2023-06-22,
2023-06-24,
2023-06-25,0.2533936
2023-06-27,0.26173174
2023-06-29,0.25929314
2023-06-30,
2023-07-02,
2023-07-04,
2023-07-05,
2023-07-07,
2023-07-09,0.26690203
2023-07-10,0.26491877
2023-07-12,
2023-07-14,
2023-07-15,
2023-07-17,
2023-07-19,
2023-07-20,
2023-07-22,
2023-07-25,
2023-07-27,
2023-07-29,
2023-07-30,
2023-08-01,
2023-08-03,
2023-08-04,
2023-08-06,
2023-08-08,0.25262955
2023-08-09,
2023-08-11,
2023-08-13,
2023-08-14,
2023-08-16,
2023-08-18,
2023-08-19,
2023-08-21,0.23495723
2023-08-23,
2023-08-24,
2023-08-26,
2023-08-28,0.2524641
2023-08-29,
2023-08-31,
2023-09-02,
2023-09-03,
2023-09-05,
2023-09-07,
2023-09-08,0.24254821
2023-09-10,
2023-09-12,
2023-09-13,
2023-09-15,0.286263
2023-09-17,
2023-09-18,
2023-09-20,
2023-09-22,
2023-09-23,
2023-09-25,
2023-09-27,
2023-09-28,
2023-09-30,
2023-10-02,
2023-10-03,
2023-10-05,
2023-10-07,
2023-10-08,
2023-10-10,
2023-10-12,
2023-10-13,
2023-10-15,
2023-10-17,
2023-10-18,
2023-10-20,
2023-10-22,
2023-10-23,
2023-10-25,
2023-10-27,
2023-10-28,
2023-10-30,
2023-11-01,
2023-11-04,
2023-11-07,
2023-11-11,
2024-02-02,
2024-02-05,-0.016671613
2024-02-09,
2024-02-12,
2024-02-14,
2024-02-15,
2024-02-17,
2024-02-19,
2024-02-20,
2024-02-22,
2024-02-24,
2024-02-25,
2024-02-27,
2024-02-29,
2024-03-01,
2024-03-03,
2024-03-05,
2024-03-06,
2024-03-08,
2024-03-10,
2024-03-11,
2024-03-13,
2024-03-15,
2024-03-16,
2024-03-18,
2024-03-20,
2024-03-21,
2024-03-23,
2024-03-25,
2024-03-26,
2024-03-28,
2024-03-30,
2024-03-31,
2024-04-02,
2024-04-04,
2024-04-05,
2024-04-07,
2024-04-09,
2024-04-10,
2024-04-12,
2024-04-14,
2024-04-15,
2024-04-17,
2024-04-19,
2024-04-20,
2024-04-22,
2024-04-24,
2024-04-25,
2024-04-27,
2024-04-29,
2024-04-30,
2024-05-02,
2024-05-04,
2024-05-05,
2024-05-07,0.027625678
2024-05-09,
2024-05-10,
2024-05-14,
2024-05-15,
2024-05-17,
2024-05-19,
2024-05-22,
2024-05-24,
2024-05-25,
2024-05-27,
2024-05-29,
2024-05-30,0.22263479
2024-06-01,
2024-06-03,0.24816398
2024-06-04,
2024-06-06,
2024-06-08,0.24818972
2024-06-09,
2024-06-11,
2024-06-13,
2024-06-14,
2024-06-16,
2024-06-18,
2024-06-19,
2024-06-21,
2024-06-23,0.25991997
2024-06-24,
2024-06-26,
2024-06-28,0.2671737
2024-06-29,
2024-07-01,
2024-07-03,
2024-07-04,
2024-07-06,
2024-07-08,
2024-07-09,
2024-07-11,
2024-07-13,
2024-07-14,0.27016345
2024-07-16,0.27974015
2024-07-18,
2024-07-19,
2024-07-21,0.2791859
2024-07-23,
2024-07-24,0.28739947
2024-07-26,
2024-07-28,
2024-07-29,
2024-07-31,
2024-08-03,0.29116875
2024-08-05,0.28675044
2024-08-07,0.29146066
2024-08-08,0.2647631
2024-08-10,0.29475147
2024-08-12,
2024-08-13,0.26251927
2024-08-15,0.28604758
2024-08-17,0.2580813
2024-08-18,0.2952209
2024-08-20,0.27108967
2024-08-22,
2024-08-23,0.26128024
2024-08-25,
2024-08-27,
2024-08-28,
2024-08-30,
2024-09-02,
2024-09-04,
2024-09-06,0.27502483
2024-09-07,
2024-09-09,
2024-09-11,
2024-09-12,
2024-09-14,
2024-09-16,0.26891047
2024-09-17,
2024-09-19,
2024-09-21,
2024-09-22,0.3245898
2024-09-24,
2024-09-26,
2024-09-27,
2024-09-29,0.29300007
2024-10-01,0.26521805
2024-10-02,
2024-10-04,
2024-10-07,0.25630006
2024-10-09,
2024-10-11,
2024-10-12,0.24895418
2024-10-14,
2024-10-16,
2024-10-17,
2024-10-19,
2024-10-21,
2024-10-22,0.22490045
2024-10-24,0.22350247
2024-10-26,0.20813851
2024-10-27,
2024-10-29,0.21124133
2024-10-31,0.18307978
2024-11-01,
2024-11-05,
2024-11-08,
